path	git_state	bytes	utf8	status	batch	note
configs/rule_validation/lethal_overload.toml	tracked	921	yes	machine-byte-scan-structured	inventory	structured data/config inventoried and decoded; no full semantic review recorded
configs/rule_validation/native_variants.toml	tracked	11599	yes	machine-byte-scan-structured	inventory	structured data/config inventoried and decoded; no full semantic review recorded
configs/web/semantic_live.toml	tracked	216	yes	machine-byte-scan-structured	inventory	structured data/config inventoried and decoded; no full semantic review recorded
data/cards/attr_value_schema.yaml	tracked	1505	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cards/cost_bg_mapping.yaml	tracked	1220	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cards/cost_overrides.yaml	tracked	18790	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cards/elements.yaml	tracked	603	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cards/skill_name_overrides.yaml	tracked	1346	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/_glossary.yaml	tracked	168464	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500019_最终解释权.yaml	tracked	2025	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500020_风物之诗咏.yaml	tracked	1861	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500021_衍溢的汐潮.yaml	tracked	2983	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500022_盈满之实.yaml	tracked	1193	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500023_老章.yaml	tracked	1152	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500024_磐岩盟契.yaml	tracked	950	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500025_旧时庭园.yaml	tracked	961	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500026_大梦的曲调.yaml	tracked	830	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500041_神性之陨.yaml	tracked	1750	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500042_起死回骸.yaml	tracked	1712	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500043_藏锋何处.yaml	tracked	1077	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500044_愉舞欢游.yaml	tracked	929	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500045_王下近侍.yaml	tracked	1416	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500046_黄金屋.yaml	tracked	1006	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500047_脉冲的魔女.yaml	tracked	1573	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500068_塞塔蕾.yaml	tracked	1016	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500187_拳力斗技_.yaml	tracked	1200	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500188_海祇之冠.yaml	tracked	975	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500189_崇诚之真.yaml	tracked	1375	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500190_梦迹一风.yaml	tracked	2075	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500191_慈惠仁心.yaml	tracked	1327	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500196_贯月矢.yaml	tracked	1414	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500197_化城郭.yaml	tracked	936	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500198_自由的新风.yaml	tracked	1151	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500199_弥生七月.yaml	tracked	1059	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500295_海染砗磲.yaml	tracked	1625	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500296_沙王的投影.yaml	tracked	1446	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500297_风龙废墟.yaml	tracked	1096	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500298_万家灶火.yaml	tracked	1190	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500299_琴音之诗.yaml	tracked	1466	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500300_在地为化.yaml	tracked	1612	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500301_酌盈剂虚.yaml	tracked	1516	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500302_星天的花雨.yaml	tracked	1409	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500423_图莱杜拉的回忆.yaml	tracked	1646	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500424_四风原典.yaml	tracked	1118	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500427_湖中垂柳.yaml	tracked	1132	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500434_灵光明烁之心.yaml	tracked	1095	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500435_花海甘露之光.yaml	tracked	1481	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500436_苇海信标.yaml	tracked	1336	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500437_晦朔千引.yaml	tracked	1680	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500438_苦痛奉还.yaml	tracked	1789	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500439_毁裂风涡.yaml	tracked	1920	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500440_正理.yaml	tracked	3375	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500441_犬奔_疾如风.yaml	tracked	2992	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500442_完场喝彩.yaml	tracked	2185	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500443_如影流露的冷刃.yaml	tracked	2088	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500444_化种匣.yaml	tracked	1249	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500445_炸鱼薯条.yaml	tracked	1037	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500446_浮烁的四叶印.yaml	tracked	1110	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500447_野猪公主.yaml	tracked	1273	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500448_坍陷与契机.yaml	tracked	1014	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500449_玛梅赫.yaml	tracked	1355	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500450_欧庇克莱歌剧院.yaml	tracked	1827	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/cleaned/action/500451_来歆余响.yaml	tracked	1566	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
